Business Line,Anonymized_PCP_UID,Anonymized_Facility_UID,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
Minnesota Geriatrics,P22,F37,15,17,17,14,14,15,16,16,15,14,15,15
Minnesota Geriatrics,P22,F376,23,21,24,32,32,31,33,32,33,33,32,31
Minnesota Geriatrics,P22,F377,53,55,58,59,54,55,53,58,62,61,63,61
Minnesota Geriatrics,P22,F378,42,42,43,41,47,47,51,52,54,55,55,56
Minnesota Geriatrics,P22,F38,31,31,32,35,36,36,39,40,40,36,38,36
Minnesota Geriatrics,P22,F39,66,63,65,63,59,59,55,54,58,62,64,63
Minnesota Geriatrics,P22,F394,50,50,53,54,50,54,51,53,53,51,51,53
Minnesota Geriatrics,P22,F402,16,16,16,16,14,13,13,14,15,15,15,15
Minnesota Geriatrics,P22,F403,13,15,16,16,17,16,13,12,13,13,16,16
Minnesota Geriatrics,P22,F427,21,22,23,22,19,21,22,22,23,23,25,26
Minnesota Geriatrics,P22,F465,18,17,18,17,18,18,18,22,21,21,23,23
Minnesota Geriatrics,P22,F466,6,8,10,10,11,12,12,15,16,16,16,17
Minnesota Geriatrics,P22,F482,38,38,39,36,37,37,41,41,41,40,41,40
Minnesota Geriatrics,P22,F484,54,54,53,55,54,53,55,54,51,53,51,47
Minnesota Geriatrics,P22,F488,25,23,22,23,26,25,26,25,25,25,25,25
Minnesota Geriatrics,P22,F489,62,58,57,58,63,65,63,58,61,61,58,58
Minnesota Geriatrics,P22,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P22,F603,22,21,20,21,21,21,20,20,22,23,21,21
Minnesota Geriatrics,P22,F604,23,21,19,14,15,16,18,18,17,17,16,16
Minnesota Geriatrics,P22,F700,22,22,23,24,25,24,24,23,22,22,23,24
Minnesota Geriatrics,P22,F723,25,24,25,26,25,25,21,22,23,24,24,23
Minnesota Geriatrics,P22,F80,24,24,23,24,25,28,28,28,29,26,27,28
Minnesota Geriatrics,P22,F81,23,24,23,23,20,20,20,19,21,21,21,20
Minnesota Geriatrics,P22,F875,11,11,11,11,11,11,8,8,8,7,8,8
Minnesota Geriatrics,P22,F876,7,7,8,10,11,12,12,13,15,18,18,19
Minnesota Geriatrics,P22,F88,80,80,75,76,77,84,85,80,78,81,82,88
Minnesota Geriatrics,P22,F98,22,21,21,21,20,20,21,22,21,20,20,17
Minnesota Geriatrics,P23,F1045,0,0,26,24,20,19,21,22,21,21,24,25
Minnesota Geriatrics,P23,F1078,0,0,0,0,1,6,13,21,24,22,27,27
Minnesota Geriatrics,P23,F161,26,26,27,26,27,26,27,27,27,27,26,26
Minnesota Geriatrics,P23,F162,16,16,18,19,20,17,17,17,18,17,17,16
Minnesota Geriatrics,P23,F200,71,71,73,70,75,72,70,67,66,68,63,61
Minnesota Geriatrics,P23,F278,7,7,7,7,7,7,8,8,8,8,8,8
Minnesota Geriatrics,P23,F332,19,19,20,19,19,21,20,21,22,22,21,19
Minnesota Geriatrics,P23,F379,73,70,70,73,73,76,76,78,80,79,79,81
Minnesota Geriatrics,P23,F40,16,17,16,16,15,16,16,16,15,16,15,15
Minnesota Geriatrics,P23,F41,45,45,47,45,45,44,43,41,40,40,41,40
Minnesota Geriatrics,P23,F523,19,18,18,19,17,17,18,20,21,20,22,22
Minnesota Geriatrics,P23,F581,30,31,30,30,30,28,28,28,28,28,29,28
Minnesota Geriatrics,P23,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P23,F724,31,30,31,34,32,34,37,38,40,42,42,40
Minnesota Geriatrics,P23,F820,13,13,17,16,15,16,15,15,16,15,15,14
Minnesota Geriatrics,P25,F10,6,8,10,10,11,11,13,14,15,18,18,18
Minnesota Geriatrics,P25,F1078,0,0,0,0,1,6,13,21,24,22,27,27
Minnesota Geriatrics,P25,F1089,0,0,0,0,0,3,5,14,23,23,24,23
Minnesota Geriatrics,P25,F1099,0,0,0,0,0,0,5,5,7,9,9,9
Minnesota Geriatrics,P25,F1129,0,0,0,0,0,0,0,0,17,21,20,20
Minnesota Geriatrics,P25,F128,32,31,28,31,30,31,32,35,34,32,32,33
Minnesota Geriatrics,P25,F152,52,52,50,51,50,48,49,50,49,50,48,50
Minnesota Geriatrics,P25,F165,90,90,86,84,84,83,81,79,76,77,56,55
Minnesota Geriatrics,P25,F166,1,1,3,3,4,6,5,5,5,5,24,22
Minnesota Geriatrics,P25,F186,24,22,20,19,18,16,16,15,15,15,15,15
Minnesota Geriatrics,P25,F209,32,30,34,34,33,30,32,30,29,31,30,32
Minnesota Geriatrics,P25,F210,54,55,56,54,55,58,56,55,55,59,61,64
Minnesota Geriatrics,P25,F231,48,48,48,52,53,51,52,52,49,53,55,56
Minnesota Geriatrics,P25,F253,54,55,56,59,62,60,59,61,63,62,60,59
Minnesota Geriatrics,P25,F28,33,33,35,39,40,36,35,36,39,41,40,42
Minnesota Geriatrics,P25,F32,31,30,29,28,28,27,28,27,27,24,23,21
Minnesota Geriatrics,P25,F362,22,21,21,24,24,26,27,24,24,21,24,24
Minnesota Geriatrics,P25,F372,50,49,47,46,47,48,48,46,49,49,49,50
Minnesota Geriatrics,P25,F384,39,41,43,37,36,35,34,34,35,34,32,31
Minnesota Geriatrics,P25,F394,50,50,53,54,50,54,51,53,53,51,51,53
Minnesota Geriatrics,P25,F402,16,16,16,16,14,13,13,14,15,15,15,15
Minnesota Geriatrics,P25,F403,13,15,16,16,17,16,13,12,13,13,16,16
Minnesota Geriatrics,P25,F409,64,64,60,60,60,61,63,66,71,71,67,67
Minnesota Geriatrics,P25,F426,21,21,23,24,24,25,26,26,27,27,26,24
Minnesota Geriatrics,P25,F43,36,39,39,39,37,37,41,41,41,42,42,43
Minnesota Geriatrics,P25,F439,58,58,57,54,53,52,50,51,50,52,49,51
Minnesota Geriatrics,P25,F444,57,58,60,57,60,61,61,60,60,61,61,60
Minnesota Geriatrics,P25,F478,53,50,49,48,53,56,55,55,54,50,49,46
Minnesota Geriatrics,P25,F48,21,22,22,22,22,23,24,24,25,26,25,23
Minnesota Geriatrics,P25,F484,54,54,53,55,54,53,55,54,51,53,51,47
Minnesota Geriatrics,P25,F49,50,56,58,60,59,58,55,55,56,56,57,57
Minnesota Geriatrics,P25,F490,22,24,24,25,27,27,27,29,29,28,27,25
Minnesota Geriatrics,P25,F501,49,47,45,43,42,43,43,44,44,43,43,44
Minnesota Geriatrics,P25,F511,7,6,7,4,6,6,7,7,5,5,5,4
Minnesota Geriatrics,P25,F517,27,27,30,33,33,30,35,35,38,34,34,35
Minnesota Geriatrics,P25,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P25,F621,6,7,9,9,10,11,11,11,13,13,14,14
Minnesota Geriatrics,P25,F649,8,8,8,8,8,8,8,9,9,7,8,8
Minnesota Geriatrics,P25,F661,5,5,6,6,6,6,6,6,6,6,6,6
Minnesota Geriatrics,P25,F662,5,4,4,4,4,4,5,5,5,5,5,5
Minnesota Geriatrics,P25,F684,16,19,26,23,22,22,22,23,29,30,33,31
Minnesota Geriatrics,P25,F913,0,4,4,4,5,5,5,5,5,4,4,5
Minnesota Geriatrics,P28,F1099,0,0,0,0,0,0,5,5,7,9,9,9
Minnesota Geriatrics,P28,F128,32,31,28,31,30,31,32,35,34,32,32,33
Minnesota Geriatrics,P28,F170,93,97,97,91,91,94,91,89,91,89,83,68
Minnesota Geriatrics,P28,F209,32,30,34,34,33,30,32,30,29,31,30,32
Minnesota Geriatrics,P28,F210,54,55,56,54,55,58,56,55,55,59,61,64
Minnesota Geriatrics,P28,F231,48,48,48,52,53,51,52,52,49,53,55,56
Minnesota Geriatrics,P28,F285,23,23,25,28,28,28,28,27,26,28,30,30
Minnesota Geriatrics,P28,F288,48,48,49,49,51,54,53,54,53,54,54,54
Minnesota Geriatrics,P28,F321,23,25,22,21,23,22,21,20,17,23,25,27
Minnesota Geriatrics,P28,F332,19,19,20,19,19,21,20,21,22,22,21,19
Minnesota Geriatrics,P28,F384,39,41,43,37,36,35,34,34,35,34,32,31
Minnesota Geriatrics,P28,F39,66,63,65,63,59,59,55,54,58,62,64,63
Minnesota Geriatrics,P28,F394,50,50,53,54,50,54,51,53,53,51,51,53
Minnesota Geriatrics,P28,F409,64,64,60,60,60,61,63,66,71,71,67,67
Minnesota Geriatrics,P28,F426,21,21,23,24,24,25,26,26,27,27,26,24
Minnesota Geriatrics,P28,F466,6,8,10,10,11,12,12,15,16,16,16,17
Minnesota Geriatrics,P28,F48,21,22,22,22,22,23,24,24,25,26,25,23
Minnesota Geriatrics,P28,F49,50,56,58,60,59,58,55,55,56,56,57,57
Minnesota Geriatrics,P28,F492,34,34,35,38,40,39,35,39,40,40,39,39
Minnesota Geriatrics,P28,F501,49,47,45,43,42,43,43,44,44,43,43,44
Minnesota Geriatrics,P28,F547,19,21,21,21,19,20,21,19,19,18,17,20
Minnesota Geriatrics,P28,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P28,F649,8,8,8,8,8,8,8,9,9,7,8,8
Minnesota Geriatrics,P28,F684,16,19,26,23,22,22,22,23,29,30,33,31
Minnesota Geriatrics,P28,F78,63,56,57,57,59,60,59,57,58,58,59,58
Minnesota Geriatrics,P28,F880,0,4,8,11,13,16,19,21,21,20,19,24
Minnesota Geriatrics,P28,F90,86,89,65,65,63,65,63,66,66,67,66,63
Minnesota Geriatrics,P29,F1134,0,0,0,0,0,0,0,0,5,5,8,9
Minnesota Geriatrics,P29,F118,42,41,41,38,36,35,36,37,38,39,36,35
Minnesota Geriatrics,P29,F166,1,1,3,3,4,6,5,5,5,5,24,22
Minnesota Geriatrics,P29,F173,62,61,61,63,61,62,61,60,58,59,58,56
Minnesota Geriatrics,P29,F199,32,37,37,37,40,42,45,46,52,59,64,63
Minnesota Geriatrics,P29,F207,24,23,24,26,27,27,31,31,32,32,30,29
Minnesota Geriatrics,P29,F215,40,37,37,37,37,36,34,32,32,30,29,29
Minnesota Geriatrics,P29,F25,12,13,17,18,22,25,27,23,23,24,27,28
Minnesota Geriatrics,P29,F251,52,50,50,49,46,44,45,45,45,44,42,16
Minnesota Geriatrics,P29,F288,48,48,49,49,51,54,53,54,53,54,54,54
Minnesota Geriatrics,P29,F340,41,36,36,35,33,35,36,36,36,33,30,30
Minnesota Geriatrics,P29,F348,40,40,39,38,36,38,35,36,36,35,39,42
Minnesota Geriatrics,P29,F352,30,30,29,28,30,29,27,25,25,24,25,25
Minnesota Geriatrics,P29,F385,38,41,41,40,41,39,39,37,42,41,38,37
Minnesota Geriatrics,P29,F427,21,22,23,22,19,21,22,22,23,23,25,26
Minnesota Geriatrics,P29,F451,56,53,51,54,57,60,64,65,64,61,62,63
Minnesota Geriatrics,P29,F452,22,24,27,27,27,26,26,26,26,26,25,24
Minnesota Geriatrics,P29,F471,4,6,8,12,13,10,13,14,14,14,18,17
Minnesota Geriatrics,P29,F488,25,23,22,23,26,25,26,25,25,25,25,25
Minnesota Geriatrics,P29,F50,24,20,19,20,20,21,19,19,19,18,19,18
Minnesota Geriatrics,P29,F511,7,6,7,4,6,6,7,7,5,5,5,4
Minnesota Geriatrics,P29,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P29,F700,22,22,23,24,25,24,24,23,22,22,23,24
Minnesota Geriatrics,P29,F723,25,24,25,26,25,25,21,22,23,24,24,23
Minnesota Geriatrics,P29,F769,23,25,27,28,27,27,27,24,23,24,22,21
Minnesota Geriatrics,P29,F830,28,28,27,29,28,25,25,26,27,28,29,28
Minnesota Geriatrics,P29,F88,80,80,75,76,77,84,85,80,78,81,82,88
Minnesota Geriatrics,P36,F1123,0,0,0,0,0,0,0,1,10,14,17,16
Minnesota Geriatrics,P36,F139,31,33,31,32,33,35,35,35,33,33,32,29
Minnesota Geriatrics,P36,F186,24,22,20,19,18,16,16,15,15,15,15,15
Minnesota Geriatrics,P36,F187,49,48,48,49,49,50,54,54,54,53,51,51
Minnesota Geriatrics,P36,F251,52,50,50,49,46,44,45,45,45,44,42,16
Minnesota Geriatrics,P36,F296,42,39,40,43,44,42,41,40,41,41,39,39
Minnesota Geriatrics,P36,F361,49,52,51,52,59,61,63,64,63,60,60,62
Minnesota Geriatrics,P36,F362,22,21,21,24,24,26,27,24,24,21,24,24
Minnesota Geriatrics,P36,F37,15,17,17,14,14,15,16,16,15,14,15,15
Minnesota Geriatrics,P36,F444,57,58,60,57,60,61,61,60,60,61,61,60
Minnesota Geriatrics,P36,F471,4,6,8,12,13,10,13,14,14,14,18,17
Minnesota Geriatrics,P36,F48,21,22,22,22,22,23,24,24,25,26,25,23
Minnesota Geriatrics,P36,F507,41,41,40,41,42,41,45,47,48,46,47,49
Minnesota Geriatrics,P36,F509,7,7,7,6,6,6,6,6,7,6,8,6
Minnesota Geriatrics,P36,F510,5,5,5,6,6,6,5,6,7,7,6,6
Minnesota Geriatrics,P36,F512,6,6,6,7,7,7,7,6,6,6,5,6
Minnesota Geriatrics,P36,F621,6,7,9,9,10,11,11,11,13,13,14,14
Minnesota Geriatrics,P36,F64,24,26,23,24,25,25,26,26,25,28,27,28
Minnesota Geriatrics,P36,F65,18,17,17,15,14,13,14,14,14,14,14,13
Minnesota Geriatrics,P36,F71,61,57,52,54,53,51,49,51,53,49,57,57
Minnesota Geriatrics,P38,F1089,0,0,0,0,0,3,5,14,23,23,24,23
Minnesota Geriatrics,P38,F139,31,33,31,32,33,35,35,35,33,33,32,29
Minnesota Geriatrics,P38,F190,28,30,30,27,29,30,29,29,29,26,26,30
Minnesota Geriatrics,P38,F215,40,37,37,37,37,36,34,32,32,30,29,29
Minnesota Geriatrics,P38,F253,54,55,56,59,62,60,59,61,63,62,60,59
Minnesota Geriatrics,P38,F297,34,35,36,36,34,34,38,39,40,40,39,38
Minnesota Geriatrics,P38,F361,49,52,51,52,59,61,63,64,63,60,60,62
Minnesota Geriatrics,P38,F362,22,21,21,24,24,26,27,24,24,21,24,24
Minnesota Geriatrics,P38,F393,35,35,35,33,33,35,35,32,30,14,11,8
Minnesota Geriatrics,P38,F405,13,13,12,12,12,12,12,8,9,9,9,9
Minnesota Geriatrics,P38,F478,53,50,49,48,53,56,55,55,54,50,49,46
Minnesota Geriatrics,P38,F536,20,20,22,21,21,21,21,21,20,21,21,20
Minnesota Geriatrics,P38,F537,9,9,10,10,10,11,10,10,10,10,9,10
Minnesota Geriatrics,P38,F548,24,25,25,26,28,28,28,26,25,25,26,25
Minnesota Geriatrics,P38,F591,23,22,22,23,23,23,24,25,28,28,27,26
Minnesota Geriatrics,P38,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P38,F67,6,3,3,4,4,4,2,1,1,1,1,1
Minnesota Geriatrics,P38,F769,23,25,27,28,27,27,27,24,23,24,22,21
Minnesota Geriatrics,P4,F10,6,8,10,10,11,11,13,14,15,18,18,18
Minnesota Geriatrics,P4,F1053,0,0,0,4,6,9,15,15,18,20,22,22
Minnesota Geriatrics,P4,F11,17,17,19,18,17,19,16,15,15,13,13,14
Minnesota Geriatrics,P4,F135,45,45,43,46,49,49,50,53,54,49,48,51
Minnesota Geriatrics,P4,F165,90,90,86,84,84,83,81,79,76,77,56,55
Minnesota Geriatrics,P4,F166,1,1,3,3,4,6,5,5,5,5,24,22
Minnesota Geriatrics,P4,F173,62,61,61,63,61,62,61,60,58,59,58,56
Minnesota Geriatrics,P4,F224,39,38,37,40,36,35,37,36,35,33,33,31
Minnesota Geriatrics,P4,F247,43,42,43,45,48,46,45,43,45,43,46,44
Minnesota Geriatrics,P4,F434,28,27,28,30,29,29,29,28,29,29,29,25
Minnesota Geriatrics,P4,F439,58,58,57,54,53,52,50,51,50,52,49,51
Minnesota Geriatrics,P4,F500,27,28,29,28,28,31,30,28,30,30,28,28
Minnesota Geriatrics,P4,F507,41,41,40,41,42,41,45,47,48,46,47,49
Minnesota Geriatrics,P4,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P41,F1,36,34,34,33,32,34,39,39,45,48,49,48
Minnesota Geriatrics,P41,F100,31,31,33,37,34,37,36,35,35,35,36,34
Minnesota Geriatrics,P41,F1065,0,0,0,2,3,3,4,3,3,4,4,4
Minnesota Geriatrics,P41,F1089,0,0,0,0,0,3,5,14,23,23,24,23
Minnesota Geriatrics,P41,F1131,0,0,0,0,0,0,0,0,5,10,10,10
Minnesota Geriatrics,P41,F1134,0,0,0,0,0,0,0,0,5,5,8,9
Minnesota Geriatrics,P41,F128,32,31,28,31,30,31,32,35,34,32,32,33
Minnesota Geriatrics,P41,F170,93,97,97,91,91,94,91,89,91,89,83,68
Minnesota Geriatrics,P41,F186,24,22,20,19,18,16,16,15,15,15,15,15
Minnesota Geriatrics,P41,F193,34,33,30,29,29,30,32,32,32,33,30,30
Minnesota Geriatrics,P41,F208,35,41,41,39,39,37,36,35,33,34,35,35
Minnesota Geriatrics,P41,F235,34,35,36,35,36,35,36,37,37,39,39,39
Minnesota Geriatrics,P41,F241,22,22,21,20,18,18,17,18,18,20,19,20
Minnesota Geriatrics,P41,F285,23,23,25,28,28,28,28,27,26,28,30,30
Minnesota Geriatrics,P41,F3,36,37,35,35,36,34,34,32,33,33,33,33
Minnesota Geriatrics,P41,F372,50,49,47,46,47,48,48,46,49,49,49,50
Minnesota Geriatrics,P41,F384,39,41,43,37,36,35,34,34,35,34,32,31
Minnesota Geriatrics,P41,F394,50,50,53,54,50,54,51,53,53,51,51,53
Minnesota Geriatrics,P41,F406,18,17,18,18,18,17,18,20,22,26,22,24
Minnesota Geriatrics,P41,F409,64,64,60,60,60,61,63,66,71,71,67,67
Minnesota Geriatrics,P41,F419,30,29,0,0,0,0,0,0,0,0,0,0
Minnesota Geriatrics,P41,F48,21,22,22,22,22,23,24,24,25,26,25,23
Minnesota Geriatrics,P41,F489,62,58,57,58,63,65,63,58,61,61,58,58
Minnesota Geriatrics,P41,F559,21,20,18,19,20,20,18,18,19,17,20,18
Minnesota Geriatrics,P41,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P41,F599,17,20,19,18,21,21,22,26,27,29,25,24
Minnesota Geriatrics,P41,F603,22,21,20,21,21,21,20,20,22,23,21,21
Minnesota Geriatrics,P41,F604,23,21,19,14,15,16,18,18,17,17,16,16
Minnesota Geriatrics,P41,F684,16,19,26,23,22,22,22,23,29,30,33,31
Minnesota Geriatrics,P41,F71,61,57,52,54,53,51,49,51,53,49,57,57
Minnesota Geriatrics,P41,F880,0,4,8,11,13,16,19,21,21,20,19,24
Minnesota Geriatrics,P46,F1104,0,0,0,0,0,2,9,11,11,12,12,12
Minnesota Geriatrics,P46,F165,90,90,86,84,84,83,81,79,76,77,56,55
Minnesota Geriatrics,P46,F166,1,1,3,3,4,6,5,5,5,5,24,22
Minnesota Geriatrics,P46,F198,50,48,46,45,42,41,46,45,46,49,52,50
Minnesota Geriatrics,P46,F339,43,44,41,41,42,39,40,37,38,37,38,36
Minnesota Geriatrics,P46,F471,4,6,8,12,13,10,13,14,14,14,18,17
Minnesota Geriatrics,P46,F481,41,40,40,40,39,39,40,40,40,41,41,39
Minnesota Geriatrics,P46,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P46,F594,14,13,17,15,17,15,17,14,14,18,21,23
Minnesota Geriatrics,P46,F713,30,32,34,32,30,29,29,30,28,26,27,29
Minnesota Geriatrics,P46,F77,61,60,64,68,68,67,66,61,62,60,63,63
Minnesota Geriatrics,P47,F124,37,36,37,37,37,37,35,34,37,36,33,33
Minnesota Geriatrics,P47,F158,55,55,54,36,38,38,37,39,39,37,35,36
Minnesota Geriatrics,P47,F173,62,61,61,63,61,62,61,60,58,59,58,56
Minnesota Geriatrics,P47,F199,32,37,37,37,40,42,45,46,52,59,64,63
Minnesota Geriatrics,P47,F231,48,48,48,52,53,51,52,52,49,53,55,56
Minnesota Geriatrics,P47,F239,31,29,29,29,26,23,20,19,18,16,4,4
Minnesota Geriatrics,P47,F277,26,25,27,28,28,27,24,25,26,27,28,25
Minnesota Geriatrics,P47,F303,11,11,11,11,11,13,13,13,12,13,12,9
Minnesota Geriatrics,P47,F304,13,12,10,11,12,13,13,13,13,10,10,11
Minnesota Geriatrics,P47,F305,21,20,17,18,19,19,20,18,19,19,18,20
Minnesota Geriatrics,P47,F315,40,38,36,36,37,34,32,33,34,34,32,33
Minnesota Geriatrics,P47,F352,30,30,29,28,30,29,27,25,25,24,25,25
Minnesota Geriatrics,P47,F369,37,34,30,30,31,31,30,30,30,31,30,29
Minnesota Geriatrics,P47,F377,53,55,58,59,54,55,53,58,62,61,63,61
Minnesota Geriatrics,P47,F385,38,41,41,40,41,39,39,37,42,41,38,37
Minnesota Geriatrics,P47,F400,11,11,12,12,11,11,8,10,11,11,8,7
Minnesota Geriatrics,P47,F436,33,30,29,28,27,27,26,26,27,28,28,27
Minnesota Geriatrics,P47,F482,38,38,39,36,37,37,41,41,41,40,41,40
Minnesota Geriatrics,P47,F487,43,48,48,46,48,48,48,45,44,45,45,44
Minnesota Geriatrics,P47,F488,25,23,22,23,26,25,26,25,25,25,25,25
Minnesota Geriatrics,P47,F500,27,28,29,28,28,31,30,28,30,30,28,28
Minnesota Geriatrics,P47,F561,12,13,14,11,15,14,15,16,15,17,19,19
Minnesota Geriatrics,P47,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P47,F595,23,23,23,23,22,22,23,22,22,22,22,21
Minnesota Geriatrics,P47,F631,23,22,23,22,21,20,22,22,21,23,23,23
Minnesota Geriatrics,P47,F78,63,56,57,57,59,60,59,57,58,58,59,58
Minnesota Geriatrics,P47,F814,11,13,17,20,20,23,25,25,24,24,26,27
Minnesota Geriatrics,P47,F88,80,80,75,76,77,84,85,80,78,81,82,88
Minnesota Geriatrics,P48,F1045,0,0,26,24,20,19,21,22,21,21,24,25
Minnesota Geriatrics,P48,F162,16,16,18,19,20,17,17,17,18,17,17,16
Minnesota Geriatrics,P48,F173,62,61,61,63,61,62,61,60,58,59,58,56
Minnesota Geriatrics,P48,F200,71,71,73,70,75,72,70,67,66,68,63,61
Minnesota Geriatrics,P48,F278,7,7,7,7,7,7,8,8,8,8,8,8
Minnesota Geriatrics,P48,F306,35,38,11,11,10,9,10,10,10,10,9,8
Minnesota Geriatrics,P48,F379,73,70,70,73,73,76,76,78,80,79,79,81
Minnesota Geriatrics,P48,F40,16,17,16,16,15,16,16,16,15,16,15,15
Minnesota Geriatrics,P48,F401,15,15,14,14,14,13,13,13,12,11,13,13
Minnesota Geriatrics,P48,F41,45,45,47,45,45,44,43,41,40,40,41,40
Minnesota Geriatrics,P48,F478,53,50,49,48,53,56,55,55,54,50,49,46
Minnesota Geriatrics,P48,F483,39,36,36,34,35,37,37,35,38,42,45,44
Minnesota Geriatrics,P48,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P48,F632,14,13,13,13,13,15,15,15,16,18,18,18
Minnesota Geriatrics,P48,F733,10,10,10,10,10,10,9,8,10,9,10,12
Minnesota Geriatrics,P48,F79,14,14,14,14,14,14,14,12,11,11,11,10
Minnesota Geriatrics,P48,F820,13,13,17,16,15,16,15,15,16,15,15,14
Minnesota Geriatrics,P49,F158,55,55,54,36,38,38,37,39,39,37,35,36
Minnesota Geriatrics,P49,F193,34,33,30,29,29,30,32,32,32,33,30,30
Minnesota Geriatrics,P49,F201,46,46,45,47,46,44,43,43,42,43,45,43
Minnesota Geriatrics,P49,F208,35,41,41,39,39,37,36,35,33,34,35,35
Minnesota Geriatrics,P49,F376,23,21,24,32,32,31,33,32,33,33,32,31
Minnesota Geriatrics,P49,F402,16,16,16,16,14,13,13,14,15,15,15,15
Minnesota Geriatrics,P49,F403,13,15,16,16,17,16,13,12,13,13,16,16
Minnesota Geriatrics,P49,F434,28,27,28,30,29,29,29,28,29,29,29,25
Minnesota Geriatrics,P49,F484,54,54,53,55,54,53,55,54,51,53,51,47
Minnesota Geriatrics,P49,F488,25,23,22,23,26,25,26,25,25,25,25,25
Minnesota Geriatrics,P49,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P49,F604,23,21,19,14,15,16,18,18,17,17,16,16
Minnesota Geriatrics,P49,F78,63,56,57,57,59,60,59,57,58,58,59,58
Minnesota Geriatrics,P49,F80,24,24,23,24,25,28,28,28,29,26,27,28
Minnesota Geriatrics,P49,F81,23,24,23,23,20,20,20,19,21,21,21,20
Minnesota Geriatrics,P49,F876,7,7,8,10,11,12,12,13,15,18,18,19
Minnesota Geriatrics,P49,F98,22,21,21,21,20,20,21,22,21,20,20,17
Minnesota Geriatrics,P5,F10,6,8,10,10,11,11,13,14,15,18,18,18
Minnesota Geriatrics,P5,F1053,0,0,0,4,6,9,15,15,18,20,22,22
Minnesota Geriatrics,P5,F11,17,17,19,18,17,19,16,15,15,13,13,14
Minnesota Geriatrics,P5,F12,28,26,24,24,24,24,25,27,29,31,29,30
Minnesota Geriatrics,P5,F136,53,55,56,55,59,59,57,61,64,63,61,58
Minnesota Geriatrics,P5,F198,50,48,46,45,42,41,46,45,46,49,52,50
Minnesota Geriatrics,P5,F248,63,64,62,66,65,68,67,65,65,64,60,60
Minnesota Geriatrics,P5,F440,26,25,24,23,23,24,24,24,24,24,26,25
Minnesota Geriatrics,P5,F471,4,6,8,12,13,10,13,14,14,14,18,17
Minnesota Geriatrics,P5,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P5,F649,8,8,8,8,8,8,8,9,9,7,8,8
Minnesota Geriatrics,P5,F71,61,57,52,54,53,51,49,51,53,49,57,57
Minnesota Geriatrics,P5,F880,0,4,8,11,13,16,19,21,21,20,19,24
Minnesota Geriatrics,P53,F1108,0,0,0,0,0,0,0,5,5,5,5,5
Minnesota Geriatrics,P53,F1164,0,0,0,0,0,0,0,1,0,0,6,6
Minnesota Geriatrics,P53,F160,5,6,8,10,10,13,13,14,16,16,17,19
Minnesota Geriatrics,P53,F19,71,71,70,69,69,63,61,63,61,62,60,61
Minnesota Geriatrics,P53,F207,24,23,24,26,27,27,31,31,32,32,30,29
Minnesota Geriatrics,P53,F212,34,35,33,33,33,33,31,29,29,30,28,30
Minnesota Geriatrics,P53,F315,40,38,36,36,37,34,32,33,34,34,32,33
Minnesota Geriatrics,P53,F340,41,36,36,35,33,35,36,36,36,33,30,30
Minnesota Geriatrics,P53,F348,40,40,39,38,36,38,35,36,36,35,39,42
Minnesota Geriatrics,P53,F369,37,34,30,30,31,31,30,30,30,31,30,29
Minnesota Geriatrics,P53,F38,31,31,32,35,36,36,39,40,40,36,38,36
Minnesota Geriatrics,P53,F385,38,41,41,40,41,39,39,37,42,41,38,37
Minnesota Geriatrics,P53,F400,11,11,12,12,11,11,8,10,11,11,8,7
Minnesota Geriatrics,P53,F405,13,13,12,12,12,12,12,8,9,9,9,9
Minnesota Geriatrics,P53,F436,33,30,29,28,27,27,26,26,27,28,28,27
Minnesota Geriatrics,P53,F487,43,48,48,46,48,48,48,45,44,45,45,44
Minnesota Geriatrics,P53,F488,25,23,22,23,26,25,26,25,25,25,25,25
Minnesota Geriatrics,P53,F50,24,20,19,20,20,21,19,19,19,18,19,18
Minnesota Geriatrics,P53,F559,21,20,18,19,20,20,18,18,19,17,20,18
Minnesota Geriatrics,P53,F593,815,787,837,866,911,899,904,912,923,944,955,968
Minnesota Geriatrics,P53,F604,23,21,19,14,15,16,18,18,17,17,16,16
Minnesota Geriatrics,P53,F631,23,22,23,22,21,20,22,22,21,23,23,23
Minnesota Geriatrics,P53,F700,22,22,23,24,25,24,24,23,22,22,23,24
